# target ra dec BJD RV_mlc_nzp e_RV_mlc_nzp RV_drs_nzp e_RV_drs_nzp RV_mlc e_RV_mlc RV_drs e_RV_drs RV_mlc_j e_RV_mlc_j CRX e_CRX dLW e_dLW Halpha e_Halpha NaD1 e_NaD1 NaD2 e_NaD2 f_RV FWHM_DRS CONTRAST_DRS BIS RVGUESS SNR_DRS BJD_DRS BERV BERV_DRS DRIFT e_DRIFT SA NZP_mlc dNZP_mlc NZP_drs dNZP_drs TMMEAN EXPTIME MLCRX E_MLCRX TIMEID DRIFT_LAMP MASK PROGID PROGPI AIRMASS OBHAB THAR_FP DPR_TYPE RHKp dRHKp sourceflag vsinflag metflag
# From HARPS RV bank
GJ3769 198.182385 -2.264685 2453167.483004 20.764668 2.546776 -11864.830862 3.893045 46.414335 2.398414 -11864.37329 3.767375 46.443343 2.401031 1.335604 22.495954 -19.240635 6.830707 0.511555 0.002975 0.207098 0.003813 0.278297 0.004783 0 6.08428 47.490208 0.008444 -11.9 26.0 2453167.483 -25.764826 -25.764607 0.027 -9999999 0.002971 0.071496 0.856551 0.454601 0.981167 0.51 60.0026 1.31665 22.483495 2004-06-10T23:31:11.083 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 5.74859824418225e-05 0.000273759087512111 0 0 0
GJ3769 198.182385 -2.264685 2453167.4840396 24.815325 2.562353 -11867.860716 3.926863 50.464666 2.414948 -11867.40509 3.802311 50.522962 2.417202 49.129298 21.717973 -18.162867 6.518861 0.501179 0.002974 0.210773 0.003856 0.275937 0.004844 0 6.089859 47.464877 0.005486 -11.9 25.8 2453167.48404 -25.767608 -25.767398 0.051 -9999999 0.002971 0.071171 0.85655 0.452655 0.981166 0.48 60.0021 49.122825 21.702031 2004-06-10T23:32:42.374 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.23664806433343e-05 2.37185168443988e-06 0 0 0
GJ3769 198.182385 -2.264685 2453167.4851097 24.295375 2.477397 -11867.025558 3.789644 49.94438 2.324611 -11866.571943 3.660426 49.765345 2.326888 43.619373 21.409364 -22.011674 5.852133 0.506316 0.002919 0.210973 0.003746 0.277533 0.004668 0 6.103229 47.463243 0.009573 -11.9 26.5 2453167.4851 -25.770486 -25.770284 0.023 -9999999 0.002971 0.070835 0.85655 0.450644 0.981165 0.51 60.0018 43.593425 21.378805 2004-06-10T23:34:13.035 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 2.61776485575566e-05 6.57165722032785e-07 0 0 0
GJ3769 198.182385 -2.264685 2453167.4861595 21.228523 2.31645 -11864.680442 3.52745 46.877199 2.15227 -11864.228801 3.388247 46.643307 2.153907 1.102039 19.942732 -22.853739 5.372469 0.499484 0.002755 0.200184 0.003457 0.280662 0.004404 0 6.090896 47.449358 0.009754 -11.9 28.1 2453167.48616 -25.773316 -25.773115 0.052 -9999999 0.002971 0.070505 0.856549 0.44867 0.981165 0.5 60.0015 1.088244 19.929834 2004-06-10T23:35:44.346 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 2.26194513317561e-05 0.000201269722143038 0 0 0
GJ3769 198.182385 -2.264685 2453167.4872024 25.365712 2.215803 -11863.457945 3.322173 51.01406 2.043553 -11863.008264 3.17398 51.017515 2.045505 27.001322 16.826394 -25.355719 5.298601 0.511223 0.002646 0.203508 0.003277 0.285489 0.004167 0 6.090477 47.414873 0.006459 -11.9 29.6 2453167.4872 -25.776131 -25.775919 -0.05 -9999999 0.002971 0.070177 0.856548 0.44671 0.981164 0.49 60.0022 26.996035 16.792822 2004-06-10T23:37:15.057 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 3.08445521570494e-05 0.000744275992325386 0 0 0
GJ3769 198.182385 -2.264685 2453167.4882537 26.758643 2.349416 -11865.141796 3.574448 52.406661 2.187711 -11864.694091 3.437149 52.378481 2.189554 16.910539 17.396957 -30.438612 5.086179 0.509398 0.002822 0.208942 0.003564 0.280177 0.004479 0 6.077284 47.478718 0.017175 -11.9 27.7 2453167.48825 -25.778973 -25.77876 0.11 -9999999 0.002971 0.069847 0.856548 0.444734 0.981164 0.49 59.9964 16.904228 17.354753 2004-06-10T23:38:45.908 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.62859873579482e-05 8.85227911164893e-07 0 0 0
GJ3769 198.182385 -2.264685 2453167.4893275 22.092053 2.117064 -11863.988281 3.156665 47.739733 1.936049 -11863.542594 3.000309 47.640745 1.937735 25.614369 17.994151 -24.994475 5.051114 0.506591 0.002556 0.20643 0.003153 0.273745 0.003946 0 6.099873 47.4378 0.002196 -11.9 30.5 2453167.48933 -25.781881 -25.781696 0.039 -9999999 0.002971 0.06951 0.856547 0.442716 0.981163 0.5 60.0026 25.606554 17.977023 2004-06-10T23:40:18.089 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 2.11438563113398e-05 6.38790374844697e-07 0 0 0
GJ3769 198.182385 -2.264685 2453167.4903894 25.596753 2.113924 -11859.016587 3.142976 51.2441 1.932615 -11858.572896 2.985903 51.157022 1.934338 17.067596 16.859009 -23.415414 4.259006 0.501748 0.002534 0.208061 0.003143 0.272018 0.003921 0 6.096135 47.324261 0.005644 -11.9 30.7 2453167.49038 -25.784761 -25.784545 0.104 -9999999 0.002971 0.069176 0.856547 0.44072 0.981162 0.51 60.0027 17.061176 16.834579 2004-06-10T23:41:49.240 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 -9999999.0 -9999999.0 -9999999 -9999999 -9999999
GJ3769 198.182385 -2.264685 2453167.4914476 26.819762 2.138879 -11861.61251 3.193323 52.466776 1.959881 -11861.170808 3.038854 52.418875 1.961505 33.359972 16.689723 -26.542758 4.627257 0.502778 0.002578 0.20588 0.003198 0.278711 0.004032 0 6.092259 47.47532 -0.001208 -11.9 30.2 2453167.49144 -25.787636 -25.78743 0.146 -9999999 0.002971 0.068844 0.856546 0.438731 0.981162 0.52 60.002 33.341333 16.6447 2004-06-10T23:43:20.081 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 2.13204411100745e-05 6.57811944422107e-07 0 0 0
GJ3769 198.182385 -2.264685 2453167.49248 27.092116 2.080698 -11858.207126 3.087406 52.738806 1.896216 -11857.767364 2.927354 52.571854 1.898115 16.378127 15.640484 -23.43706 4.548372 0.507657 0.002518 0.206185 0.00309 0.276459 0.00389 0 6.091294 47.414414 5.9e-05 -11.9 31.0 2453167.49247 -25.790444 -25.790225 0.068 -9999999 0.002971 0.06852 0.856546 0.436791 0.981161 0.49 59.996 16.36395 15.587274 2004-06-10T23:44:51.092 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 2.20770569440219e-05 6.04146444697907e-07 0 0 0
GJ3769 198.182385 -2.264685 2453167.4935461 27.240398 2.100951 -11861.360283 3.116594 52.886753 1.918417 -11860.922525 2.958121 52.796576 1.92011 -10.421223 17.476422 -20.4257 4.085386 0.503132 0.002519 0.199124 0.003079 0.27709 0.003908 0 6.089345 47.318572 0.005212 -11.9 30.9 2453167.49354 -25.793348 -25.793147 0.129 -9999999 0.002971 0.068185 0.856545 0.434787 0.981161 0.51 59.9965 -10.425809 17.437975 2004-06-10T23:46:22.003 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 5.79584413700372e-05 0.000322728350356607 0 0 0
GJ3769 198.182385 -2.264685 2453167.4945959 25.309177 2.061607 -11864.467724 3.03307 50.955202 1.875248 -11864.031939 2.869989 50.727354 1.876842 49.494371 16.921679 -12.360123 4.32709 0.508169 0.002474 0.202503 0.003013 0.277019 0.003816 0 6.092467 47.324895 0.009449 -11.9 31.6 2453167.49459 -25.796211 -25.796012 0.155 -9999999 0.002971 0.067855 0.856545 0.432814 0.98116 0.5 59.9961 49.464188 16.879514 2004-06-10T23:47:53.314 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 -9999999.0 -9999999.0 -9999999 -9999999 -9999999
GJ3769 198.182385 -2.264685 2453167.4956553 26.410547 2.12915 -11862.237565 3.187386 52.05624 1.949259 -11861.803771 3.032615 52.005921 1.950916 11.657543 16.02405 -16.010819 4.558594 0.509885 0.002584 0.203485 0.00316 0.275834 0.00398 0 6.086224 47.319511 0.011093 -11.9 30.4 2453167.49565 -25.799105 -25.798881 0.182 -9999999 0.002971 0.067522 0.856544 0.430823 0.981159 0.51 60.0019 11.646573 15.987293 2004-06-10T23:49:24.255 -9999999 K5 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 2.1599174192556e-05 6.86585900127854e-07 0 0 0
GJ3769 198.182385 -2.264685 2453202.5396483 24.648725 0.913431 -11861.263549 1.018396 48.33601 0.317369 -11862.361749 0.272948 48.227013 0.318307 -0.85418 3.553093 -9.210541 0.858772 0.504479 0.00039 0.197352 0.000415 0.261696 0.000532 0 6.076694 47.398463 0.007183 -12.1 197.2 2453202.53964 -29.287336 -29.287375 0.199 -9999999 0.003864 -1.890886 0.856523 -1.102064 0.981137 0.51 899.9962 -0.856114 3.421308 2004-07-16T00:50:22.438 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.30100156605715e-05 3.54223775235545e-07 0 0 0
GJ3769 198.182385 -2.264685 2453203.5095083 24.532194 0.892622 -11861.492448 1.005376 48.234013 0.251235 -11862.524036 0.219367 48.152184 0.253227 -1.033949 3.430255 -23.169981 0.886415 0.503696 0.000325 0.197706 0.000341 0.261857 0.000438 0 6.079658 47.557416 0.006063 -12.1 239.2 2453203.5095 -29.175017 -29.17505 0.611 -9999999 0.003888 -1.876351 0.856537 -1.035476 0.981152 0.51 899.9772 -1.038424 3.311229 2004-07-17T00:07:06.456 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.35852269006284e-05 2.94226904663519e-07 0 0 0
GJ3769 198.182385 -2.264685 2453205.4911169 23.75786 0.899509 -11862.54258 1.011113 47.558568 0.274673 -11863.440827 0.244275 47.498811 0.276219 5.932165 3.077722 -20.133396 0.802216 0.505004 0.000352 0.196509 0.00037 0.265733 0.000474 0 6.079326 47.501538 0.004307 -12.1 220.7 2453205.49111 -29.008237 -29.008272 0.422 -9999999 0.003939 -1.777462 0.856546 -0.902186 0.981162 0.53 899.9958 5.933784 3.055496 2004-07-18T23:40:35.935 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.28451408455973e-05 3.43000539970219e-07 0 0 0
GJ3769 198.182385 -2.264685 2453217.48955 29.265906 0.908139 -11856.344299 1.01693 53.054777 0.301734 -11858.20484 0.267331 52.917939 0.302461 5.137823 3.759099 0.277481 0.774579 0.50575 0.00038 0.199904 0.000402 0.263249 0.000515 0 6.096047 47.303298 0.007332 -12.1 203.8 2453217.48954 -27.551534 -27.55168 0.326 -9999999 0.004244 -1.789299 0.856547 -1.864785 0.981163 0.5 899.9999 5.131413 3.502999 2004-07-30T23:40:24.961 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.44959481108298e-05 3.47146660446138e-07 0 0 0
GJ3769 198.182385 -2.264685 2453218.5214823 30.554077 0.916556 -11854.303109 1.022029 54.332918 0.326236 -11856.223641 0.286177 54.238887 0.327135 -1.852566 3.252784 -6.106899 0.862867 0.504852 0.000401 0.199452 0.000429 0.268318 0.000547 0 6.08384 47.348993 0.0096 -12.1 191.6 2453218.52148 -27.434602 -27.434767 0.106 -9999999 0.004271 -1.79933 0.856531 -1.924803 0.981146 0.49 899.9773 -1.850669 2.940565 2004-08-01T00:26:41.018 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.38147320290346e-05 4.08666527095962e-07 0 0 0
GJ3769 198.182385 -2.264685 2453400.869762 -30.600707 0.805098 -11916.623164 1.081132 -4.789385 0.489513 -11916.727999 0.454101 -4.786859 0.490212 1.77402 5.115321 -12.571701 0.97468 0.50178 0.000661 0.202358 0.000705 0.268384 0.000884 0 6.066653 47.464081 0.005491 -12.1 118.5 2453400.86976 27.878298 27.878443 -0.226 -9999999 0.008915 0.233152 0.639187 -0.11375 0.981141 0.48 899.9815 1.777615 5.100164 2005-01-30T08:42:07.197 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.16880136669594e-05 3.96647270542952e-07 0 0 0
GJ3769 198.182385 -2.264685 2453402.8113654 -32.783477 0.814914 -11919.127061 0.986514 -6.421429 0.269063 -11918.66218 0.237054 -6.486301 0.270324 2.594857 2.846959 -12.53327 0.635556 0.507433 0.000357 0.201764 0.000372 0.26411 0.00047 0 6.065343 47.47978 0.004722 -12.1 220.2 2453402.81136 27.6006 27.600766 0.143 -9999999 0.008964 0.783877 0.769214 0.455917 0.957609 0.49 900.0019 2.60438 2.804932 2005-02-01T07:17:37.268 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.05359699634581e-05 3.28027910669159e-07 0 0 0
GJ3769 198.182385 -2.264685 2453403.7888978 -32.267332 0.889223 -11918.857184 1.002409 -6.8522 0.239007 -11918.970072 0.205528 -6.946489 0.240566 2.104002 2.598554 -14.50811 0.687645 0.506826 0.000309 0.20543 0.000321 0.264116 0.000408 0 6.064346 47.487914 0.001634 -12.1 253.6 2453403.78889 27.427508 27.427668 0.423 -9999999 0.008989 -0.163038 0.856501 -0.121877 0.981113 0.5 813.5017 2.101316 2.55255 2005-02-02T06:45:42.616 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.05429050372229e-05 3.48849700216446e-07 0 0 0
GJ3769 198.182385 -2.264685 2453405.9008386 -30.081145 0.887117 -11916.868677 0.987295 -4.703365 0.230895 -11916.810203 0.19958 -4.70975 0.232411 -2.363653 2.679747 -14.815852 0.920911 0.50759 0.000306 0.206807 0.000316 0.264774 0.0004 0 6.062551 47.485229 0.003871 -12.1 259.7 2453405.90083 26.644072 26.644276 -0.018 -9999999 0.009043 -0.20039 0.856542 0.049431 0.966912 0.5 700.0018 -2.374871 2.646934 2005-02-04T09:27:34.646 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.1395968965755e-05 3.253845701903e-07 0 0 0
GJ3769 198.182385 -2.264685 2453406.8747403 -30.156632 0.824708 -11917.852884 0.798826 -5.417476 0.280348 -11917.642137 0.246293 -5.460919 0.281757 4.709289 2.686905 -14.769911 0.636835 0.50768 0.000377 0.202712 0.000391 0.269291 0.000493 0 6.062697 47.489694 0.003433 -12.1 211.0 2453406.87474 26.461562 26.461743 0.182 -9999999 0.009068 -0.839015 0.775596 0.201679 0.75991 0.51 813.5021 4.690731 2.648513 2005-02-05T08:48:47.409 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.15832183951216e-05 3.24634378809367e-07 0 0 0
GJ3769 198.182385 -2.264685 2453408.8836511 -31.379949 0.895387 -11917.918063 0.887466 -5.99677 0.260898 -11918.439719 0.236306 -6.014665 0.262579 2.454033 2.260386 -23.297282 0.983398 0.508905 0.000362 0.206939 0.000375 0.263826 0.000474 0 6.066173 47.574812 0.003274 -12.1 220.5 2453408.88365 25.899368 25.899546 0.019 -9999999 0.009119 -0.194991 0.856534 -0.530775 0.855427 0.5 705.0008 2.425939 2.212635 2005-02-07T09:02:24.514 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.17682787908451e-05 3.41839813266643e-07 0 0 0
GJ3769 198.182385 -2.264685 2453409.799409 -34.213659 0.765805 -11920.429963 0.787729 -7.588287 0.301988 -11919.669666 0.268767 -7.655149 0.302946 2.686558 3.008323 -11.991286 0.768383 0.508858 0.000407 0.207315 0.000425 0.263911 0.000537 0 6.068115 47.466488 0.002552 -12.1 193.7 2453409.7994 25.851719 25.851942 -0.011 -9999999 0.009142 1.047201 0.703747 0.751155 0.74046 0.5 813.4956 2.662445 2.959192 2005-02-08T07:00:04.938 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.15570112565989e-05 3.09184540604022e-07 0 0 0
GJ3769 198.182385 -2.264685 2453410.8483468 -31.233693 0.918931 -11917.860915 1.025239 -5.787272 0.33288 -11917.980636 0.297481 -5.82378 0.333874 6.254372 3.006834 -13.097577 0.692976 0.504952 0.000455 0.202972 0.000475 0.267983 0.000595 0 6.067755 47.473962 0.005239 -12.1 174.6 2453410.84834 25.427722 25.427908 0.222 -9999999 0.009169 -0.13175 0.856519 -0.12889 0.981132 0.51 700.0008 6.218668 2.966223 2005-02-09T08:11:15.192 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.21879683184586e-05 4.1700769197274e-07 0 0 0
GJ3769 198.182385 -2.264685 2453411.8710665 -31.018063 0.914537 -11917.735404 1.021623 -5.686249 0.320526 -11917.955681 0.284735 -5.693398 0.321535 0.47443 3.031223 -9.911095 0.658716 0.509901 0.000426 0.206783 0.000445 0.263549 0.000561 0 6.067085 47.456902 0.00405 -12.1 185.4 2453411.87106 25.064726 25.064964 0.43 -9999999 0.009195 -0.246357 0.856528 -0.229472 0.981142 0.47 813.495 0.444074 2.995362 2005-02-10T08:43:25.391 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.11790531207081e-05 4.06639619931463e-07 0 0 0
GJ3769 198.182385 -2.264685 2453412.877148 -30.677041 0.762502 -11917.579749 0.788611 -5.547021 0.38896 -11918.612497 0.346329 -5.549454 0.389741 1.887475 3.601817 -13.211308 0.764062 0.508354 0.000526 0.202526 0.00055 0.270289 0.000693 0 6.067728 47.471596 0.003122 -12.1 151.2 2453412.87714 24.741013 24.741263 0.086 -9999999 0.009221 -0.448151 0.655835 -1.041969 0.708494 0.49 800.0007 1.853163 3.568737 2005-02-11T08:51:53.944 -9999999 K5 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.23212357741162e-05 3.51717498264589e-07 0 0 0
GJ3769 198.182385 -2.264685 2456700.7766593 9.704308 0.502618 -11876.124981 0.438741 35.700397 0.415524 -11875.903712 0.346893 35.591831 0.41614 -0.507819 4.126703 13.094562 1.404848 0.506911 0.000503 0.203336 0.00051 0.269493 0.000643 0 6.096323 47.215593 0.002776 -12.1 162.9 2456700.77665 24.783114 24.783208 0.361 -9999999 0.09296 0.417918 0.28278 0.128309 0.268624 0.5 899.9941 -0.528393 4.180685 2014-02-12T06:26:07.780 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.16186409401947e-05 4.17413933979741e-07 0 0 0
GJ3769 198.182385 -2.264685 2456702.7740658 11.37281 0.633014 -11874.106582 0.698948 36.841506 0.380958 -11874.995662 0.332488 36.704193 0.381502 -7.15044 4.457461 14.397644 1.420354 0.507186 0.000488 0.204558 0.000494 0.268902 0.000619 0 6.096127 47.203016 0.001678 -12.1 169.2 2456702.77406 24.154465 24.154571 0.192 -9999999 0.093011 -0.109475 0.505547 -0.982091 0.614801 0.5 900.0008 -7.172359 4.509153 2014-02-14T06:22:09.719 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.00611463186019e-05 4.30610696497926e-07 0 0 0
GJ3769 198.182385 -2.264685 2456703.8052494 6.726891 0.56497 -11878.83476 0.550521 33.35213 0.385972 -11877.821168 0.336842 33.290682 0.38659 -3.580013 3.957308 17.316851 1.489457 0.503486 0.000492 0.202628 0.000496 0.265085 0.000628 0 6.096707 47.176148 0.004045 -12.1 167.6 2456703.80524 23.742145 23.742256 0.389 -9999999 0.093037 1.047069 0.412573 0.920555 0.435443 0.49 900.0008 -3.602356 4.016773 2014-02-15T07:07:05.913 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.12613642480111e-05 3.98530120052698e-07 0 0 0
GJ3769 198.182385 -2.264685 2456704.800644 7.394533 0.566138 -11878.200794 0.510063 34.674491 0.389377 -11877.139642 0.33932 34.602226 0.389896 -1.742355 3.645132 16.51142 1.304479 0.50733 0.000495 0.201978 0.000498 0.268659 0.000628 0 6.098471 47.193589 0.001995 -12.1 166.2 2456704.80064 23.419875 23.419978 0.165 -9999999 0.093062 1.701787 0.410972 0.96809 0.380824 0.53 900.0003 -1.760868 3.703901 2014-02-16T06:59:45.268 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_K0 1.02611370572127e-05 4.69203317710606e-07 0 0 0
GJ3769 198.182385 -2.264685 2456737.8328766 -2.257097 0.926219 -11888.006002 1.028511 23.412977 0.352516 -11888.360045 0.308587 23.345607 0.352894 -11.510399 4.207252 9.781643 1.311821 0.506506 0.000468 0.203868 0.000459 0.265236 0.00059 0 6.090986 47.26584 0.000495 -12.1 178.8 2456737.83287 9.083918 9.084098 0.597 -9999999 0.093903 0.091903 0.856513 -0.447946 0.981126 0.47 899.9937 -11.514717 4.260226 2014-03-21T07:44:24.966 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 1.02668279774544e-05 3.91912723317357e-07 0 0 0
GJ3769 198.182385 -2.264685 2456740.6864856 -3.794741 0.705854 -11889.073169 0.708185 20.424636 0.301611 -11890.72158 0.261501 20.319695 0.302145 -3.390178 3.044242 8.622579 1.362779 0.506154 0.00038 0.200883 0.000381 0.264698 0.000486 0 6.089502 47.276315 0.001764 -12.1 215.9 2456740.68648 8.019582 8.019765 0.638 -9999999 0.093976 -1.358794 0.63817 -1.742387 0.658137 0.51 900.0001 -3.390184 3.13188 2014-03-24T04:12:53.735 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 1.02763671727015e-05 4.53262988663355e-07 0 0 0
GJ3769 198.182385 -2.264685 2456744.8541243 -5.465697 0.635132 -11890.647943 0.689122 20.510496 0.362129 -11890.490454 0.313699 20.385998 0.362615 -3.364713 3.496356 8.020415 1.56349 0.508984 0.000455 0.201319 0.000457 0.2721 0.000584 0 6.091757 47.265761 0.002431 -12.1 181.5 2456744.85412 5.501672 5.501849 -0.008 -9999999 0.094082 0.398023 0.52178 0.063407 0.613582 0.49 900.0007 -3.354549 3.551373 2014-03-28T08:14:27.524 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 1.07414207626028e-05 3.70812968595183e-07 0 0 0
GJ3769 198.182385 -2.264685 2456756.7374235 -9.539716 0.741463 -11894.97859 0.657462 15.033358 0.300134 -11896.353544 0.26309 14.877285 0.300686 -7.911626 3.643077 10.329299 1.431627 0.501048 0.0004 0.199013 0.000392 0.265309 0.000504 0 6.096717 47.237677 0.002415 -12.1 209.8 2456756.73742 -0.367733 -0.36757 0.64 -9999999 0.094385 -1.005097 0.678002 -1.469339 0.602528 0.53 899.994 -7.893899 3.688809 2014-04-09T05:25:39.179 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 1.07550352160641e-05 3.85507659835608e-07 0 0 0
GJ3769 198.182385 -2.264685 2456758.7167519 -11.350885 0.757969 -11895.411909 0.820369 15.820539 0.354413 -11894.08849 0.308317 15.681331 0.35478 -6.151764 3.925669 10.361317 1.531065 0.504778 0.00045 0.201828 0.000447 0.266408 0.00058 0 6.096677 47.253251 0.007083 -12.1 183.3 2456758.71675 -1.332242 -1.33205 0.627 -9999999 0.094435 1.593254 0.670006 1.228984 0.760227 0.5 900.0021 -6.148133 3.970469 2014-04-11T04:56:20.596 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 1.07567732896747e-05 4.23552758121929e-07 0 0 0
GJ3769 198.182385 -2.264685 2456760.6970657 -12.512674 0.553496 -11897.701521 0.566546 12.932441 0.32704 -11897.909307 0.28503 12.795751 0.327528 -6.815579 2.7373 9.509985 1.365749 0.507483 0.000422 0.201663 0.000416 0.270027 0.000537 0 6.092543 47.261147 0.003831 -12.1 196.3 2456760.69706 -2.294634 -2.294454 0.776 -9999999 0.094486 -0.133056 0.446546 -0.302272 0.489625 0.51 900.0014 -6.834118 2.811915 2014-04-13T04:27:51.728 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 1.07536119839241e-05 4.16686414821249e-07 0 0 0
GJ3769 198.182385 -2.264685 2456808.6553926 -30.404224 0.967749 -11916.624577 0.817787 -3.542563 0.450508 -11914.386038 0.38986 -3.744565 0.450672 3.90589 4.507175 5.645255 1.651584 0.505518 0.000553 0.203876 0.000565 0.264358 0.000728 0 6.092659 47.290195 0.000791 -12.1 146.6 2456808.65538 -23.075988 -23.075881 0.332 -9999999 0.095707 1.28349 0.856493 2.142832 0.718878 0.51 900.0014 3.928865 4.494036 2014-05-31T03:30:55.872 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 1.13704113552857e-05 5.14986472171721e-07 0 0 0
GJ3769 198.182385 -2.264685 2456811.6289799 -30.595422 0.929503 -11915.302124 1.02996 -3.774158 0.361093 -11913.756154 0.313437 -3.92783 0.361467 -4.783007 3.970331 6.859914 1.471246 0.506734 0.000451 0.203692 0.000454 0.267574 0.000581 0 6.092033 47.273159 0.003616 -12.1 181.5 2456811.62897 -23.919186 -23.919078 0.624 -9999999 0.095783 1.243094 0.856497 1.450187 0.981109 0.48 900.001 -4.795532 3.954123 2014-06-03T02:53:40.778 -9999999 K5 192.C-0852(A) Udry -9999999 HARPS_ech_obs_all HARPS_ech_obs_wavesimult STAR_WAVE_K0 9.86229944775203e-06 5.30316603807511e-07 0 0 0
