#  
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-04-07T23:08:38 [V7.4.6]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO service_protocol=ASU   IVOID of the protocol through which the data was retrieved
#INFO request_date=2025-04-07T23:08:38   Query execution date
#INFO request=https://vizier.cds.unistra.fr/viz-bin/asu-txt?-oc.form=sexa&-out.max=unlimited&-source=J/A+A/551/A79/rv1&-order=I&-out=JD&-out=RV&-out=e_RV&   Full request URL (POST)
#INFO contact=cds-question@unistra.fr   Email or URL to contact publisher
#INFO server_software=7.4.6   Software version
#INFO publisher=CDS   Data centre that produced the VOTable

#RESOURCE=yCat_35510079
#Name: J/A+A/551/A79
#Title: Radial velocity periodic variations in {tau} Ceti (Tuomi+, 2013)
#INFO ivoid=ivo://cds.vizier/j/a+a/551/a79     IVOID of underlying data collection     
#INFO creator=Tuomi M.     First author or institution     
#INFO cites=bibcode:2013A&A...551A..79T     Article or Data origin sources     
#INFO editor=Astronomy and Astrophysics     Editor name (article)     
#INFO original_date=2013     Year of the article publication     
#INFO reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/551/A79     Dataset landing page     
#INFO citation=doi:10.26093/cds/vizier.35510079     Dataset identifier that can be used for citation     
#INFO publication_date=2017-06-27     Date of first publication in the data centre     
#INFO rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html     Licence URI     
#Table J_A_A_551_A79_rv1:
#Name: J/A+A/551/A79/rv1
#Title: UCLES velocities of HD 10700
#---Details of Columns:
    JD (d)     (F11.3) Julian Date [ucd=time.epoch]
    RV (m/s)   (F6.2)  Radial velocity [ucd=phys.veloc;pos.heliocentric]
    e_RV (m/s) (F5.2)  rms uncertainty on RV [ucd=stat.error]
----------- ------ -----
2455049.343  -4.51  1.80
2455050.332  -3.12  1.45
2455050.334  -5.69  1.52
2455050.336  -4.07  1.48
2455050.338  -5.07  1.47
2455050.340  -3.09  1.68
2455051.291  -3.18  1.62
2455051.294  -3.43  1.48
2455051.296  -7.08  1.64
2455051.298  -5.76  1.59
2455051.300  -4.86  1.55
2455051.302  -7.11  1.52
2455052.282  -3.91  1.61
2455052.284  -2.85  1.58
2455052.287  -2.57  1.48
2455052.290  -3.27  1.49
2455052.292  -2.27  1.48
2455052.295  -3.70  1.46
2455053.238  -3.67  1.56
2455053.240  -2.72  1.59
2455053.242  -2.02  1.61
2455053.244  -9.06  1.69
2455053.246  -7.65  1.85
2455053.248 -10.89  1.89
2455053.250  -7.89  2.20
2455053.252  -3.39  1.77
2455053.253  -2.66  1.82
2455053.255  -4.33  1.76
2455056.332  -1.58  1.47
2455056.334  -1.33  1.54
2455056.336  -6.39  1.44
2455056.338  -4.14  1.56
2455056.340  -1.22  1.61
2455058.318  -3.40  1.43
2455058.320  -5.66  1.40
2455058.322  -5.70  1.46
2455058.324  -5.85  1.51
2455058.326  -4.29  1.38
2455060.201  -7.48  1.92
2455060.204  -8.95  1.76
2455060.207  -4.56  1.71
2455060.210  -7.95  1.87
2455060.213  -9.14  1.91
2455060.231  -6.51  1.67
2455060.234  -7.54  1.62
2455060.237  -6.73  1.57
2455060.240  -7.45  1.65
2455077.140  -3.53  1.95
2455077.142  -9.08  2.02
2455077.144  -9.55  2.03
2455077.154  -2.94  2.50
2455077.156  -4.12  3.02
2455077.169  -7.84  2.38
2455077.171 -12.13  2.41
2455101.119   6.06  2.74
2455101.138  -3.12  1.66
2455101.141  -3.88  1.76
2455102.208  -6.14  2.26
2455102.209   1.31  2.34
2455102.210  -4.28  2.09
2455102.211  -0.06  2.26
2455102.212  -1.78  2.22
2455104.208   0.12  1.89
2455104.209   0.51  1.67
2455104.210  -2.81  1.73
2455104.212   1.69  1.78
2455106.217  -1.48  2.21
2455106.219  -5.68  2.38
2455106.220  -2.18  2.07
2455106.222   0.49  2.26
2455107.192   0.89  1.80
2455107.194   1.49  1.83
2455107.196   6.10  1.79
2455107.198   2.87  1.91
2455108.219   8.21  2.90
2455108.221 -10.09  2.83
2455108.224   6.77  2.51
2455108.228   1.84  2.69
2455108.232  -9.34  4.68
2455108.237   2.77  3.69
2455108.241   2.14  4.02
2455109.290  -2.64  1.92
2455109.291  -1.85  1.90
2455109.292  -2.26  1.94
2455110.284  -5.21  1.99
2455110.286  -4.19  1.96
2455110.287  -2.89  1.87
2455110.289  -2.02  1.97
2455170.024  -3.17  1.63
2455170.027  -3.84  1.61
2455201.008   3.96  3.10
2455201.009  -1.90  2.91
2455201.016  -0.75  2.00
2455201.018  -0.84  1.95
2455201.019  -4.43  1.84
2455203.962 -10.49  2.54
2455203.965  -2.52  2.22
2455203.968  -1.83  2.54
2455203.970  -3.62  2.11
2455207.983  -3.04  1.84
2455207.985  -3.94  1.86
2455207.986  -1.64  1.87
2455207.988  -4.00  2.04
2455208.971  -3.58  1.64
2455208.974  -4.71  1.63
2455208.976  -3.71  1.65
2455229.908  -1.79  6.16
2455229.909  15.93  7.33
2455229.911   6.84  6.72
2455426.252  -6.54  1.52
2455426.254  -8.37  1.62
2455426.256  -9.86  1.54
2455461.142  -3.44  1.98
2455461.144  -4.29  2.04
2455461.145  -4.16  2.23
2455461.147  -5.47  2.27
2455463.220  -2.93  2.01
2455463.221   5.34  2.07
2455463.222   4.41  1.98
2455463.223   2.33  2.10
2455492.200  -3.71  2.04
2455492.202  -7.53  2.05
2455492.204  -2.71  2.01
2455520.021   2.85  1.74
2455520.025   2.76  1.86
2455520.028   1.34  1.98
2455520.031   1.79  1.92
2455521.048   6.34  1.73
2455521.052   6.04  1.78
2455521.056   9.65  1.82
2455521.971   9.71  1.47
2455521.974   6.75  2.01
2455521.990   7.21  1.57
2455585.934  10.24  2.07
2455585.938  -1.00  2.58
2455585.944   1.09  2.18
2455585.946   5.48  2.13
2455602.905   4.51  2.03
2455602.908   0.81  1.79
2455602.911   2.54  1.73
2455603.912   0.46  2.02
2455603.915   3.57  1.94
2455603.918   1.44  1.96
2455603.921   3.15  1.77
2455751.334   8.29  1.49
2455751.338   6.63  1.51
2455751.342   9.32  1.53
2455754.334   3.99  1.55
2455754.337   6.07  1.62
2455754.339   9.17  1.67
2455754.342   5.48  1.67
2455754.344   9.28  1.72
2455754.347   9.42  1.86
2455754.349   1.67  1.74
