time,mnvel,errvel,inst,tel,source
2454346.78241,10.0,5.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2454346.92365,4.8,5.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2454346.92708,4.8,4.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2454346.9305,1.4,4.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2454347.77413,6.7,5.3,hjst3-johnson2016hj,hjst3,johnson2016hj
2454347.77813,10.4,4.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2454347.78214,9.5,5.0,hjst3-johnson2016hj,hjst3,johnson2016hj
2454396.760579,1.5,1.08,hiresj-hirsch2021,hiresj,hirsch2021
2454396.76058,0.4057551085,1.0499098,hiresj-howard2016,hiresj,howard2016
2454397.79832,0.719306066937,0.9584238,hiresj-howard2016,hiresj,howard2016
2454398.80135,9.71,1.22,hiresj-butler2017,hiresj,butler2017
2454398.80283,5.49280690113,0.7889843,hiresj-howard2016,hiresj,howard2016
2454398.80523,8.16,1.29,hiresj-butler2017,hiresj,butler2017
2454601.12223,-2.36,1.11,hiresj-butler2017,hiresj,butler2017
2454636.112373,6.57,0.91,hiresj-hirsch2021,hiresj,hirsch2021
2454665.93724,6.7,5.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2454665.94113,-1.7,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2454665.94502,1.9,5.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2454667.1022,0.05,0.9,hiresj-butler2017,hiresj,butler2017
2454667.9851,-12.532829735,0.9092591,hiresj-howard2016,hiresj,howard2016
2454667.985104,-12.58,0.92,hiresj-hirsch2021,hiresj,hirsch2021
2454674.113391,-6.01,0.85,hiresj-hirsch2021,hiresj,hirsch2021
2454674.995718,-4.5,0.98,hiresj-hirsch2021,hiresj,hirsch2021
2454675.99506,4.77,0.59,hiresj-hirsch2021,hiresj,hirsch2021
2454676.06819,3.52430719497,0.6371635,hiresj-howard2016,hiresj,howard2016
2454676.06866,5.12,0.88,hiresj-butler2017,hiresj,butler2017
2454697.96283,-2.5,4.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2454697.96926,-2.4,4.3,hjst3-johnson2016hj,hjst3,johnson2016hj
2454697.97559,0.4,4.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2454702.10583,-5.28,1.23,hiresj-butler2017,hiresj,butler2017
2454702.10787,-2.26,0.96,hiresj-hirsch2021,hiresj,hirsch2021
2454703.99631,-1.55,1.17,hiresj-butler2017,hiresj,butler2017
2454703.998429,0.55,1.06,hiresj-hirsch2021,hiresj,hirsch2021
2454725.047326,6.1,1.17,hiresj-hirsch2021,hiresj,hirsch2021
2454725.04733,3.41647438394,1.1936611,hiresj-howard2016,hiresj,howard2016
2454732.83873,7.0,5.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2454732.84331,7.0,5.3,hjst3-johnson2016hj,hjst3,johnson2016hj
2454732.8479,4.9,5.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2454746.81717,0.0,9.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2454746.82359,1.9,10.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2454746.83001,-5.6,8.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2454747.87802,3.3,7.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2454747.88237,10.1,7.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2454747.88674,10.6,8.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2454752.71588,5.0,4.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2454752.72116,7.9,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2454752.72644,-0.9,5.0,hjst3-johnson2016hj,hjst3,johnson2016hj
2454778.861528,3.05,1.21,hiresj-hirsch2021,hiresj,hirsch2021
2454778.86153,1.33,1.25,hiresj-butler2017,hiresj,butler2017
2454781.75021,-0.7,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2454781.75595,-3.4,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2454781.7617,-1.2,4.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2454783.6833,-6.1,4.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2454783.6902,-9.1,4.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2454783.69709,-9.2,4.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2454784.66503,-3.8,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2454784.67077,-8.0,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2454784.67651,-6.6,4.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2454810.78963,-10.3870045221,0.9993263,hiresj-howard2016,hiresj,howard2016
2454816.67097,8.0,5.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2454816.67787,7.9,6.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2454816.68478,10.9,5.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2454819.86002,1.67,1.09,hiresj-butler2017,hiresj,butler2017
2454819.86147,0.57,1.2,hiresj-hirsch2021,hiresj,hirsch2021
2454821.64886,-2.8,10.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2454822.67062,16.9,5.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2454822.67981,7.7,5.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2454822.68787,12.8,5.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2454839.69086,3.2,4.1,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.69355,-2.1,4.0,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.69494,-1.0,4.0,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.69636,2.2,4.1,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.69776,0.1,4.0,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.70013,-0.2,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.70427,-0.9,3.9,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.70563,4.4,3.9,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.70748,-0.4,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.70965,-1.6,3.9,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.711,-0.2,4.0,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.71303,0.4,4.0,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.72198,-5.1,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.72466,-4.4,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.72726,-2.7,3.9,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.72937,-4.5,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.73276,-5.8,3.9,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.73583,-5.4,3.9,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.73846,-1.9,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.74112,-7.4,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.74255,-7.6,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.74392,-5.9,3.9,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.74528,-5.3,4.1,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.74737,-2.9,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.74874,-2.8,4.0,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.75045,-11.5,4.0,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.75378,-6.3,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.75581,-1.7,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2454839.75889,-7.6,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2454840.56562,-3.1,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2454840.56992,2.7,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2454870.703312,6.22,1.421327,hiresj-callegacy,hiresj,callegacy
2454870.70475,-0.81,1.12,hiresj-butler2017,hiresj,butler2017
2454984.12197,-10.9597645267,1.1199238,hiresj-howard2016,hiresj,howard2016
2454984.12197,-9.7,1.08,hiresj-hirsch2021,hiresj,hirsch2021
2454984.12427,-10.6,1.26,hiresj-butler2017,hiresj,butler2017
2455016.092528,-7.99,0.89,hiresj-hirsch2021,hiresj,hirsch2021
2455016.09253,-9.18498097942,0.9241803,hiresj-howard2016,hiresj,howard2016
2455022.08862,-5.13,1.01,hiresj-butler2017,hiresj,butler2017
2455022.089749,-3.13,0.998292,hiresj-callegacy,hiresj,callegacy
2455022.0909,-5.07,0.91,hiresj-butler2017,hiresj,butler2017
2455022.125931,-8.41,0.42,hiresj-hirsch2021,hiresj,hirsch2021
2455022.948108,-8.56,0.46,hiresj-hirsch2021,hiresj,hirsch2021
2455023.02038,-5.74,0.95,hiresj-butler2017,hiresj,butler2017
2455023.0212,-4.44,0.95,hiresj-butler2017,hiresj,butler2017
2455023.02202,-2.92,0.97,hiresj-butler2017,hiresj,butler2017
2455023.02274,-2.72,0.98,hiresj-butler2017,hiresj,butler2017
2455025.95402,-3.2,4.3,hjst3-johnson2016hj,hjst3,johnson2016hj
2455025.95693,0.7,4.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2455025.95977,-1.5,4.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2455027.03646,-18.0322358449,0.8964954,hiresj-howard2016,hiresj,howard2016
2455027.036464,-16.04,1.0,hiresj-hirsch2021,hiresj,hirsch2021
2455043.08066,-9.7288052131,0.9680308,hiresj-howard2016,hiresj,howard2016
2455043.080665,-8.31,1.05,hiresj-hirsch2021,hiresj,hirsch2021
2455049.84676,8.5,5.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2455049.85067,3.9,5.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2455049.85446,4.4,5.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2455050.046053,-5.29,1.072305,hiresj-callegacy,hiresj,callegacy
2455050.048194,-1.5,1.051403,hiresj-callegacy,hiresj,callegacy
2455050.15691,-3.01,0.42,hiresj-hirsch2021,hiresj,hirsch2021
2455050.950997,-2.67,0.9,hiresj-hirsch2021,hiresj,hirsch2021
2455053.94756,-0.59,0.93,hiresj-butler2017,hiresj,butler2017
2455053.94898,2.18,0.94,hiresj-butler2017,hiresj,butler2017
2455082.14735,-13.75,1.22,hiresj-butler2017,hiresj,butler2017
2455082.14867,-10.39,1.2,hiresj-butler2017,hiresj,butler2017
2455082.15064,-19.7144187753,0.5985396,hiresj-howard2016,hiresj,howard2016
2455082.151302,-12.92,1.47862,hiresj-callegacy,hiresj,callegacy
2455102.78917,5.7,5.0,hjst3-johnson2016hj,hjst3,johnson2016hj
2455102.79249,6.6,4.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2455102.79571,3.5,4.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2455104.76074,-7.8,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2455104.76474,-4.8,4.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2455104.76907,-9.1,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2455109.8665,-1.08,1.41,hiresj-butler2017,hiresj,butler2017
2455109.86979,-6.68808009595,1.1117802,hiresj-howard2016,hiresj,howard2016
2455132.75676,-5.9,4.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2455132.76485,-1.2,5.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2455132.77292,-6.7,4.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2455134.89435,-7.07,1.11,hiresj-butler2017,hiresj,butler2017
2455134.89759,-9.23,1.17,hiresj-hirsch2021,hiresj,hirsch2021
2455143.72407,-0.54,0.47,hiresj-hirsch2021,hiresj,hirsch2021
2455143.79213,-4.01,1.12,hiresj-butler2017,hiresj,butler2017
2455143.79503,1.27,1.2,hiresj-butler2017,hiresj,butler2017
2455143.79593,-0.45,1.25,hiresj-butler2017,hiresj,butler2017
2455143.799,1.73,1.331428,hiresj-callegacy,hiresj,callegacy
2455153.71661,-8.5,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2455153.72631,-7.3,4.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2455153.7298,-6.6,4.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2455167.806929,-11.93,0.49,hiresj-hirsch2021,hiresj,hirsch2021
2455167.84045,-16.47,1.19,hiresj-butler2017,hiresj,butler2017
2455167.84194,-14.29,1.14,hiresj-butler2017,hiresj,butler2017
2455167.84266,-12.9,1.19,hiresj-butler2017,hiresj,butler2017
2455167.844222,-9.82,1.485168,hiresj-callegacy,hiresj,callegacy
2455170.70165,-5.7,6.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2455170.70747,-7.3,6.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2455170.71302,0.9,6.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2455172.79906,-13.15,1.08,hiresj-butler2017,hiresj,butler2017
2455172.80112,-23.4861248028,1.1364073,hiresj-howard2016,hiresj,howard2016
2455173.66989,-9.8,5.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2455173.68141,-12.3,5.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2455188.81014,-2.69,1.08,hiresj-butler2017,hiresj,butler2017
2455188.81139,-4.91212896813,1.1057366,hiresj-howard2016,hiresj,howard2016
2455190.69526,-5.89,1.28,hiresj-butler2017,hiresj,butler2017
2455190.696401,-6.3,1.1,hiresj-hirsch2021,hiresj,hirsch2021
2455192.69214,-6.08,0.98,hiresj-butler2017,hiresj,butler2017
2455192.693177,-7.1,1.11,hiresj-hirsch2021,hiresj,hirsch2021
2455192.69318,-8.82656958969,1.109624,hiresj-howard2016,hiresj,howard2016
2455196.69032,-8.99,1.03,hiresj-butler2017,hiresj,butler2017
2455196.691135,-10.66,1.11,hiresj-hirsch2021,hiresj,hirsch2021
2455197.69183,-9.32,1.51,hiresj-hirsch2021,hiresj,hirsch2021
2455197.69183,-13.9155960843,1.5725468,hiresj-howard2016,hiresj,howard2016
2455198.688498,-10.2,1.06,hiresj-hirsch2021,hiresj,hirsch2021
2455198.6885,-12.0248992531,1.0865877,hiresj-howard2016,hiresj,howard2016
2455200.58488,-8.6,4.9,hjst3-johnson2016hj,hjst3,johnson2016hj
2455200.59201,-11.8,5.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2455200.84082,-7.26,1.02,hiresj-butler2017,hiresj,butler2017
2455200.84174,-9.58,1.16,hiresj-butler2017,hiresj,butler2017
2455200.84272,-7.71,1.22,hiresj-butler2017,hiresj,butler2017
2455200.843311,-8.58,0.47,hiresj-hirsch2021,hiresj,hirsch2021
2455200.84469,-7.6,1.14,hiresj-butler2017,hiresj,butler2017
2455202.8449,-6.01,0.96,hiresj-butler2017,hiresj,butler2017
2455202.845747,-10.21,0.68,hiresj-hirsch2021,hiresj,hirsch2021
2455221.6922,-3.2,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455221.69392,-8.8,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455221.69617,-4.0,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2455221.69985,-5.4,4.0,hiresj-johnson2016hr,hiresj,johnson2016hr
2455221.70206,-6.8,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2455221.70429,-8.6,3.9,hiresj-johnson2016hr,hiresj,johnson2016hr
2455221.70741,-6.2,3.9,hiresj-johnson2016hr,hiresj,johnson2016hr
2455221.71189,-13.0,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2455221.71561,-11.4,3.9,hiresj-johnson2016hr,hiresj,johnson2016hr
2455222.69513,-5.3,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2455222.69756,-5.5,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2455222.69977,-3.2,3.6,hiresj-johnson2016hr,hiresj,johnson2016hr
2455222.70211,-4.5,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2455222.7036,-1.5,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455222.70583,-7.6,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455222.70731,-7.4,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455222.71029,-2.0,3.6,hiresj-johnson2016hr,hiresj,johnson2016hr
2455222.71178,-3.1,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2455222.71326,-6.9,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2455223.6965,-3.6,3.5,hiresj-johnson2016hr,hiresj,johnson2016hr
2455223.69799,-5.1,3.5,hiresj-johnson2016hr,hiresj,johnson2016hr
2455223.69948,-5.2,3.6,hiresj-johnson2016hr,hiresj,johnson2016hr
2455223.70185,-2.4,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2455223.70338,-2.6,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455223.70503,-4.3,3.6,hiresj-johnson2016hr,hiresj,johnson2016hr
2455223.7074,-1.5,3.6,hiresj-johnson2016hr,hiresj,johnson2016hr
2455223.70913,-2.1,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455223.71066,-5.1,3.6,hiresj-johnson2016hr,hiresj,johnson2016hr
2455223.7139,-2.2,3.5,hiresj-johnson2016hr,hiresj,johnson2016hr
2455224.69507,0.7,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455224.69655,-5.2,3.5,hiresj-johnson2016hr,hiresj,johnson2016hr
2455224.70029,-6.2,3.5,hiresj-johnson2016hr,hiresj,johnson2016hr
2455224.70346,-6.1,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455224.70496,-2.9,3.6,hiresj-johnson2016hr,hiresj,johnson2016hr
2455224.70882,-4.1,3.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455224.71031,-3.5,3.6,hiresj-johnson2016hr,hiresj,johnson2016hr
2455224.7127,-6.6,3.8,hiresj-johnson2016hr,hiresj,johnson2016hr
2455224.71496,-4.2,3.6,hiresj-johnson2016hr,hiresj,johnson2016hr
2455224.71657,-3.3,3.6,hiresj-johnson2016hr,hiresj,johnson2016hr
2455370.99579,-7.43,1.06,hiresj-butler2017,hiresj,butler2017
2455370.99777,-9.64,1.03,hiresj-butler2017,hiresj,butler2017
2455370.99895,-6.65,1.01,hiresj-butler2017,hiresj,butler2017
2455371.032666,-8.23,0.46,hiresj-hirsch2021,hiresj,hirsch2021
2455374.09044,-13.4699930764,0.9598585,hiresj-howard2016,hiresj,howard2016
2455374.09155,-8.18,1.06,hiresj-butler2017,hiresj,butler2017
2455396.08721,-11.83,1.17,hiresj-butler2017,hiresj,butler2017
2455396.08789,-13.46,1.25,hiresj-butler2017,hiresj,butler2017
2455396.0886,-13.45,1.41,hiresj-butler2017,hiresj,butler2017
2455396.0889,-12.5807620676,0.6555537,hiresj-howard2016,hiresj,howard2016
2455396.161118,-11.29,0.65,hiresj-hirsch2021,hiresj,hirsch2021
2455402.13411,-12.8,1.21,hiresj-butler2017,hiresj,butler2017
2455402.134567,-12.02,1.07,hiresj-hirsch2021,hiresj,hirsch2021
2455404.938567,-17.02,1.06,hiresj-hirsch2021,hiresj,hirsch2021
2455404.93857,-17.4826404854,1.0977337,hiresj-howard2016,hiresj,howard2016
2455407.137439,-16.68,0.79,hiresj-hirsch2021,hiresj,hirsch2021
2455407.13744,-18.9375413475,0.8320422,hiresj-howard2016,hiresj,howard2016
2455438.89874,-5.3,5.0,hjst3-johnson2016hj,hjst3,johnson2016hj
2455438.90344,-11.8,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2455463.03615,-8.48,1.08,hiresj-butler2017,hiresj,butler2017
2455463.03763,-7.58,1.08,hiresj-butler2017,hiresj,butler2017
2455463.04071,-9.92,1.377755,hiresj-callegacy,hiresj,callegacy
2455463.042215,-9.18,1.329645,hiresj-callegacy,hiresj,callegacy
2455463.187023,-12.57,0.44,hiresj-hirsch2021,hiresj,hirsch2021
2455463.8661,-7.87,0.96,hiresj-butler2017,hiresj,butler2017
2455463.86831,-8.47,0.95,hiresj-butler2017,hiresj,butler2017
2455463.870022,-15.34,1.303676,hiresj-callegacy,hiresj,callegacy
2455463.942857,-16.06,0.38,hiresj-hirsch2021,hiresj,hirsch2021
2455464.96083,-6.37,1.13,hiresj-butler2017,hiresj,butler2017
2455464.96396,-16.9826036134,0.993862,hiresj-howard2016,hiresj,howard2016
2455466.81888,-13.7,4.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2455466.82381,-8.6,4.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2455466.82988,-5.8,4.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2455490.87169,-9.09,1.33,hiresj-butler2017,hiresj,butler2017
2455490.875017,-12.74,1.07,hiresj-hirsch2021,hiresj,hirsch2021
2455499.76242,1.4,5.0,hjst3-johnson2016hj,hjst3,johnson2016hj
2455499.76709,-1.5,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2455499.77235,-9.5,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2455500.79439,-6.5,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2455500.80136,-6.0,4.5,hjst3-johnson2016hj,hjst3,johnson2016hj
2455500.80913,-5.9,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2455515.83106,-4.7,0.47,hiresj-hirsch2021,hiresj,hirsch2021
2455515.97448,-5.52,1.1,hiresj-butler2017,hiresj,butler2017
2455515.97623,-6.11,1.07,hiresj-butler2017,hiresj,butler2017
2455515.978243,-2.53,1.479613,hiresj-callegacy,hiresj,callegacy
2455516.79509,-1.88,1.22,hiresj-butler2017,hiresj,butler2017
2455516.79656,-4.53,1.08,hiresj-butler2017,hiresj,butler2017
2455516.79732,-2.23,1.19,hiresj-butler2017,hiresj,butler2017
2455516.799434,-5.31,1.302212,hiresj-callegacy,hiresj,callegacy
2455517.018207,-4.48,0.43,hiresj-hirsch2021,hiresj,hirsch2021
2455517.856552,0.34,0.42,hiresj-hirsch2021,hiresj,hirsch2021
2455517.92764,2.07,1.0,hiresj-butler2017,hiresj,butler2017
2455517.92838,1.7,1.09,hiresj-butler2017,hiresj,butler2017
2455517.931217,-0.51,1.365482,hiresj-callegacy,hiresj,callegacy
2455528.835115,-0.42,1.08,hiresj-hirsch2021,hiresj,hirsch2021
2455542.67917,-3.92,1.21,hiresj-butler2017,hiresj,butler2017
2455542.681005,-10.4,0.99,hiresj-hirsch2021,hiresj,hirsch2021
2455542.68101,-10.751758576,0.9782082,hiresj-howard2016,hiresj,howard2016
2455544.67785,-0.74,1.01,hiresj-butler2017,hiresj,butler2017
2455544.679587,-6.71,1.18,hiresj-hirsch2021,hiresj,hirsch2021
2455544.67959,-8.8192327159,1.1125125,hiresj-howard2016,hiresj,howard2016
2455549.70399,-3.38,0.98,hiresj-butler2017,hiresj,butler2017
2455549.70504,-2.08,1.19,hiresj-butler2017,hiresj,butler2017
2455549.70604,-1.17,1.09,hiresj-butler2017,hiresj,butler2017
2455549.70699,-4.22,1.14,hiresj-butler2017,hiresj,butler2017
2455549.70796,-3.05,1.1,hiresj-butler2017,hiresj,butler2017
2455549.709445,-0.25,1.42025,hiresj-callegacy,hiresj,callegacy
2455549.817269,-4.94,0.46,hiresj-hirsch2021,hiresj,hirsch2021
2455550.63302,5.0,5.4,hjst3-johnson2016hj,hjst3,johnson2016hj
2455550.63773,5.8,4.8,hjst3-johnson2016hj,hjst3,johnson2016hj
2455578.74075,-1.03,1.19,hiresj-butler2017,hiresj,butler2017
2455578.74173,-3.12,1.21,hiresj-butler2017,hiresj,butler2017
2455578.74276,-1.44,1.22,hiresj-butler2017,hiresj,butler2017
2455578.74395,-3.61,1.19,hiresj-butler2017,hiresj,butler2017
2455578.74516,-1.57,1.17,hiresj-butler2017,hiresj,butler2017
2455578.815858,-3.41,0.48,hiresj-hirsch2021,hiresj,hirsch2021
2455579.652173,-3.73,0.47,hiresj-hirsch2021,hiresj,hirsch2021
2455579.76039,-2.69,1.18,hiresj-butler2017,hiresj,butler2017
2455579.7613,-2.18,1.06,hiresj-butler2017,hiresj,butler2017
2455579.76215,-1.29,1.18,hiresj-butler2017,hiresj,butler2017
2455579.76301,-2.99,1.04,hiresj-butler2017,hiresj,butler2017
2455579.7639,-3.28,1.09,hiresj-butler2017,hiresj,butler2017
2455583.60402,-4.7,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2455583.61095,-5.8,4.6,hjst3-johnson2016hj,hjst3,johnson2016hj
2455583.61601,-3.6,5.2,hjst3-johnson2016hj,hjst3,johnson2016hj
2455587.59041,-8.0,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2455587.5977,-7.8,5.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2455587.60575,-1.0,4.7,hjst3-johnson2016hj,hjst3,johnson2016hj
2455609.7144,6.5,4.4,hiresj-johnson2016hr,hiresj,johnson2016hr
2455609.71595,4.2,4.4,hiresj-johnson2016hr,hiresj,johnson2016hr
2455609.71738,7.9,4.4,hiresj-johnson2016hr,hiresj,johnson2016hr
2455609.71882,5.4,4.2,hiresj-johnson2016hr,hiresj,johnson2016hr
2455609.7204,3.1,4.4,hiresj-johnson2016hr,hiresj,johnson2016hr
2455609.72158,9.7,4.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455609.72818,8.0,4.5,hiresj-johnson2016hr,hiresj,johnson2016hr
2455610.70942,13.7,4.1,hiresj-johnson2016hr,hiresj,johnson2016hr
2455610.71201,6.8,4.2,hiresj-johnson2016hr,hiresj,johnson2016hr
2455610.71363,11.6,4.3,hiresj-johnson2016hr,hiresj,johnson2016hr
2455610.71674,6.0,4.3,hiresj-johnson2016hr,hiresj,johnson2016hr
2455610.71853,11.4,4.3,hiresj-johnson2016hr,hiresj,johnson2016hr
2455610.72187,5.9,4.3,hiresj-johnson2016hr,hiresj,johnson2016hr
2455610.72307,8.4,4.2,hiresj-johnson2016hr,hiresj,johnson2016hr
2455610.72439,7.4,4.5,hiresj-johnson2016hr,hiresj,johnson2016hr
2455610.72566,6.6,4.4,hiresj-johnson2016hr,hiresj,johnson2016hr
2455610.72688,1.3,4.7,hiresj-johnson2016hr,hiresj,johnson2016hr
2455610.72798,8.6,4.5,hiresj-johnson2016hr,hiresj,johnson2016hr
2455721.106523,2.1,1.455224,hiresj-callegacy,hiresj,callegacy
2455721.10797,2.46,1.465546,hiresj-callegacy,hiresj,callegacy
2455721.10999,-0.65,1.2,hiresj-butler2017,hiresj,butler2017
2455721.180431,2.66,0.77,hiresj-hirsch2021,hiresj,hirsch2021
2455724.91897,-7.6,4.1,hjst3-johnson2016hj,hjst3,johnson2016hj
2455724.92431,0.5,4.0,hjst3-johnson2016hj,hjst3,johnson2016hj
2455732.047595,-3.41,0.9,hiresj-hirsch2021,hiresj,hirsch2021
2455732.04909,-4.97,1.11,hiresj-butler2017,hiresj,butler2017
2455750.051558,2.65,0.45,hiresj-hirsch2021,hiresj,hirsch2021
2455750.12362,2.96,1.09,hiresj-butler2017,hiresj,butler2017
2455750.12457,2.52,1.08,hiresj-butler2017,hiresj,butler2017
2455750.12561,2.41,1.02,hiresj-butler2017,hiresj,butler2017
2455750.907502,-0.56,0.54,hiresj-hirsch2021,hiresj,hirsch2021
2455750.97932,2.12,1.09,hiresj-butler2017,hiresj,butler2017
2455750.98131,-1.41,1.0,hiresj-butler2017,hiresj,butler2017
2455750.982541,5.68,1.1248,hiresj-callegacy,hiresj,callegacy
2455752.12926,0.36,0.91,hiresj-hirsch2021,hiresj,hirsch2021
