# target ra dec BJD RV_mlc_nzp e_RV_mlc_nzp RV_drs_nzp e_RV_drs_nzp RV_mlc e_RV_mlc RV_drs e_RV_drs RV_mlc_j e_RV_mlc_j CRX e_CRX dLW e_dLW Halpha e_Halpha NaD1 e_NaD1 NaD2 e_NaD2 f_RV FWHM_DRS CONTRAST_DRS BIS RVGUESS SNR_DRS BJD_DRS BERV BERV_DRS DRIFT e_DRIFT SA NZP_mlc dNZP_mlc NZP_drs dNZP_drs TMMEAN EXPTIME MLCRX E_MLCRX TIMEID DRIFT_LAMP MASK PROGID PROGPI AIRMASS OBHAB THAR_FP DPR_TYPE RHKp dRHKp sourceflag vsinflag metflag
# From HARPS RV bank
HD134987 228.3691115 -25.310035 2453165.4680374 39.995804 1.055573 5208.234055 1.123745 81.769402 0.61688 5209.984512 0.547811 81.703257 0.617713 16.349898 5.140295 -28.741679 1.436695 0.428843 0.000584 0.278131 0.000765 0.379722 0.000998 0 7.422052 51.369966 -0.022368 5.2 125.0 2453165.46803 -12.117763 -12.117342 0.17 -9999999 0.031297 0.215157 0.856559 1.71916 0.981176 0.52 100.0061 16.375891 5.090303 2004-06-08T23:05:33.767 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 5.08789890007383e-06 6.80963092356513e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4695395 40.728713 1.047416 5208.118842 1.116682 82.501839 0.602816 5209.866476 0.533174 82.561428 0.603558 -0.23979 6.090747 -28.504587 1.571644 0.429031 0.000566 0.279584 0.000745 0.379826 0.00097 0 7.427467 51.358271 -0.020609 5.2 128.5 2453165.46953 -12.120444 -12.120022 -0.061 -9999999 0.031297 0.214685 0.856558 1.716337 0.981175 0.5 100.0032 -0.227731 6.054287 2004-06-08T23:07:45.559 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 7.33048814280191e-06 7.01325539136278e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4710806 43.040147 1.054488 5210.856494 1.122128 84.812789 0.615023 5212.601232 0.54449 84.881332 0.615791 11.762324 5.500855 -29.87105 1.503513 0.429553 0.000578 0.278964 0.00076 0.380058 0.000991 0 7.422879 51.357371 -0.021385 5.2 125.8 2453165.47107 -12.123223 -12.122807 0.0 -9999999 0.031298 0.214201 0.856558 1.71344 0.981174 0.51 100.0065 11.791314 5.464381 2004-06-08T23:09:57.710 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 6.39445082276766e-06 6.0354320590604e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4725717 38.914978 1.045061 5206.938111 1.115568 80.687152 0.598718 5208.680047 0.530841 80.710195 0.599711 -4.221358 5.244775 -30.923477 1.656723 0.4304 0.000564 0.278137 0.00074 0.378123 0.000964 0 7.42179 51.36227 -0.01946 5.2 129.0 2453165.47257 -12.125938 -12.12552 -0.148 -9999999 0.031298 0.213733 0.856557 1.710638 0.981173 0.49 100.0059 -4.207966 5.196793 2004-06-08T23:12:08.551 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 6.82183165747532e-06 6.87810743170885e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4741074 39.752004 1.049221 5207.349972 1.117923 81.523695 0.605951 5209.089023 0.535774 81.524118 0.606688 8.242236 4.942263 -28.249828 1.351154 0.428387 0.000566 0.278495 0.000745 0.378968 0.000971 0 7.426745 51.360506 -0.021004 5.2 128.1 2453165.4741 -12.128761 -12.128344 -0.06 -9999999 0.031299 0.213251 0.856556 1.707752 0.981172 0.5 100.0021 8.260905 4.890939 2004-06-08T23:14:20.243 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 6.03080138718549e-06 6.28121034367092e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4756399 43.86872 1.031333 5211.933886 1.105899 85.63993 0.574422 5213.670056 0.510212 85.70462 0.57509 -1.691568 5.122467 -26.416634 1.418013 0.429689 0.000545 0.279356 0.000714 0.379533 0.00093 0 7.424912 51.342897 -0.023889 5.2 133.9 2453165.47563 -12.131605 -12.13119 0.16 -9999999 0.031299 0.212769 0.856555 1.704871 0.981171 0.51 100.002 -1.675827 5.086457 2004-06-08T23:16:31.654 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 7.34779964686856e-06 6.15970115014475e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.47714 40.135071 1.032209 5208.487633 1.105292 81.90581 0.575996 5210.220984 0.508896 81.905577 0.576695 4.565193 5.013763 -27.205937 1.483701 0.429273 0.000538 0.278786 0.000708 0.379346 0.000923 0 7.42344 51.352015 -0.020316 5.2 134.8 2453165.47714 -12.134416 -12.134003 0.153 -9999999 0.031299 0.212298 0.856554 1.702052 0.98117 0.5 100.0062 4.582815 4.959689 2004-06-08T23:18:42.266 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 7.41475292145542e-06 6.82682967398181e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4786678 39.153284 1.040758 5207.958343 1.112087 80.923543 0.59118 5209.688823 0.523492 80.93098 0.592137 9.204794 4.784681 -29.67725 1.360189 0.42953 0.000559 0.279684 0.000733 0.379129 0.000953 0 7.423047 51.359805 -0.021808 5.2 130.6 2453165.47866 -12.137305 -12.136886 -0.006 -9999999 0.0313 0.211818 0.856553 1.69918 0.981169 0.51 100.0003 9.234353 4.730862 2004-06-08T23:20:53.277 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 5.54714786983405e-06 6.72461168221573e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4801497 42.113225 1.036078 5210.077058 1.108059 83.883018 0.582903 5211.804753 0.514882 83.862809 0.583681 6.159844 6.393008 -30.995908 1.505588 0.428829 0.000548 0.280397 0.000722 0.379748 0.000938 0 7.419372 51.373612 -0.02036 5.2 132.7 2453165.48015 -12.140133 -12.139723 0.15 -9999999 0.0313 0.211353 0.856552 1.696395 0.981168 0.48 100.0025 6.18699 6.35974 2004-06-08T23:23:04.319 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 5.78672545353818e-06 6.98144952968932e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4816891 41.25455 1.026269 5208.952758 1.101196 83.02386 0.565285 5210.677561 0.499944 83.080488 0.5662 2.531514 5.157323 -28.444236 1.52782 0.429181 0.000533 0.278481 0.000698 0.379973 0.000911 0 7.422579 51.356267 -0.020151 5.2 136.7 2453165.48169 -12.143096 -12.14268 -0.05 -9999999 0.031301 0.210869 0.856552 1.693502 0.981168 0.5 100.0027 2.557591 5.115951 2004-06-08T23:25:15.330 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 6.73431338736953e-06 5.32745119353548e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4831722 40.431449 1.025904 5208.647785 1.099094 82.200293 0.564624 5210.3698 0.495297 82.243649 0.565303 13.790315 5.414549 -19.31283 1.624433 0.428687 0.000533 0.279419 0.0007 0.379756 0.000912 0 7.42369 51.284356 -0.023089 5.2 136.7 2453165.48317 -12.145976 -12.145568 -0.221 -9999999 0.031301 0.210403 0.856551 1.690714 0.981167 0.47 99.9999 13.814926 5.36748 2004-06-08T23:27:26.471 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 7.13839054058689e-06 5.35527704144106e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4847082 38.366555 1.040241 5206.590225 1.1119 80.134916 0.590275 5208.309353 0.523102 80.154842 0.590905 7.226602 5.487248 -24.040089 1.743589 0.430157 0.000555 0.279182 0.000729 0.379375 0.000949 0 7.422374 51.3139 -0.020425 5.2 131.1 2453165.48471 -12.148984 -12.148577 0.128 -9999999 0.031301 0.209921 0.85655 1.687827 0.981166 0.49 100.0059 7.247544 5.42849 2004-06-08T23:29:37.182 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 5.26557425502476e-06 6.31139588379148e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4862241 41.791995 1.048463 5209.910953 1.118063 83.55988 0.604647 5211.627233 0.536079 83.603647 0.605505 14.940781 4.983946 -26.858783 1.316337 0.428401 0.000566 0.27884 0.000745 0.381366 0.000973 0 7.423143 51.344294 -0.021002 5.2 128.2 2453165.48622 -12.151978 -12.151565 0.145 -9999999 0.031302 0.209444 0.856549 1.684978 0.981165 0.49 100.0012 14.952399 4.941514 2004-06-08T23:31:48.164 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 7.10665058259335e-06 6.26006741549487e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4878022 40.652342 1.068768 5208.425596 1.133636 82.419731 0.639211 5210.13891 0.567845 82.451495 0.639813 3.665468 5.256535 -20.665034 1.57931 0.429806 0.000603 0.279701 0.000792 0.379914 0.001031 0 7.426023 51.291136 -0.022763 5.2 120.9 2453165.4878 -12.155122 -12.154712 0.01 -9999999 0.031302 0.208949 0.856548 1.682012 0.981164 0.54 100.0061 3.674602 5.208952 2004-06-08T23:33:59.515 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 9.92841554606548e-06 5.79089375418107e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4892542 40.167373 1.045218 5208.577124 1.116256 81.934306 0.599006 5210.28771 0.532303 82.051778 0.59966 6.851938 5.302206 -29.39025 1.376222 0.428764 0.000569 0.279577 0.000745 0.38098 0.000971 0 7.421605 51.377659 -0.021474 5.2 128.4 2453165.48924 -12.158038 -12.157612 0.182 -9999999 0.031303 0.208493 0.856547 1.679283 0.981163 0.48 99.9999 6.872476 5.246009 2004-06-08T23:36:10.977 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 6.97822401127024e-06 5.68999029359162e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4907391 41.228968 1.062155 5209.316674 1.128195 82.995435 0.628093 5211.024469 0.556907 82.963795 0.62885 3.95016 4.970912 -30.137765 1.772233 0.429359 0.000594 0.278764 0.000778 0.378339 0.001012 0 7.422413 51.35238 -0.019312 5.2 122.9 2453165.49074 -12.161044 -12.160627 0.029 -9999999 0.031303 0.208026 0.856547 1.676492 0.981162 0.46 100.0022 3.969059 4.923647 2004-06-08T23:38:21.278 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 5.55558633846897e-06 7.28753248793929e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4923152 43.332535 1.044958 5211.601588 1.115912 85.098507 0.598553 5213.306422 0.531584 85.108965 0.599276 6.650075 5.45096 -26.591914 1.316635 0.427741 0.000569 0.280281 0.000747 0.378097 0.00097 0 7.424961 51.350671 -0.020304 5.2 128.3 2453165.49231 -12.16426 -12.163851 0.183 -9999999 0.031304 0.207531 0.856546 1.67353 0.981161 0.51 100.0019 6.669131 5.410929 2004-06-08T23:40:32.460 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 5.42078662634007e-06 6.54016187023206e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4937882 40.704893 1.040175 5209.292731 1.110942 82.470402 0.590165 5210.994796 0.521073 82.493025 0.590763 -0.296491 4.997471 -28.679674 1.457567 0.429433 0.000555 0.279493 0.000728 0.380018 0.000948 0 7.421827 51.364533 -0.023876 5.2 131.3 2453165.49378 -12.167289 -12.166867 0.126 -9999999 0.031304 0.207068 0.856545 1.670761 0.98116 0.47 100.0023 -0.276026 4.94688 2004-06-08T23:42:43.731 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 5.58769607931502e-06 5.85607250652387e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4953358 41.545996 1.039202 5209.801662 1.111737 83.311019 0.58845 5211.500819 0.522767 83.327091 0.589168 3.382093 5.088686 -27.875255 1.531014 0.428385 0.00056 0.278885 0.000732 0.381758 0.000957 0 7.422268 51.361007 -0.02112 5.2 130.5 2453165.49533 -12.170496 -12.170074 0.252 -9999999 0.031304 0.206582 0.856544 1.667853 0.98116 0.5 100.0062 3.396326 5.037986 2004-06-08T23:44:54.452 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 6.10310215572278e-06 5.67920317416765e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4968263 41.921373 1.058951 5209.395228 1.125659 83.685928 0.622665 5211.091584 0.551756 83.758788 0.623435 2.676586 5.771711 -26.15315 1.758508 0.430203 0.000589 0.279154 0.000772 0.380147 0.001006 0 7.423875 51.341756 -0.02046 5.2 123.9 2453165.49682 -12.173608 -12.173203 0.084 -9999999 0.031305 0.206114 0.856543 1.665051 0.981159 0.48 100.0061 2.695034 5.728804 2004-06-08T23:47:05.233 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 5.663435693633e-06 7.35362817913969e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4983773 40.9589 1.033768 5208.972203 1.107621 82.722968 0.578801 5210.665644 0.513958 82.774841 0.579534 1.944046 5.660986 -27.390485 1.452278 0.429459 0.000549 0.279127 0.000719 0.381671 0.000939 0 7.42244 51.355312 -0.021179 5.2 132.9 2453165.49837 -12.17687 -12.176458 0.044 -9999999 0.031305 0.205627 0.856543 1.662136 0.981158 0.51 100.0028 1.956432 5.617326 2004-06-08T23:49:16.245 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 7.61807511224581e-06 6.51073613676914e-07 0 0 0
HD134987 228.3691115 -25.310035 2453165.4999054 41.090632 1.039696 5209.916816 1.111612 82.85422 0.589325 5211.607386 0.522506 82.910564 0.59015 -2.612859 5.897685 -25.600644 1.572419 0.429656 0.000559 0.279115 0.00073 0.37941 0.000951 0 7.425675 51.345307 -0.017835 5.2 130.9 2453165.4999 -12.180108 -12.179708 0.057 -9999999 0.031306 0.205147 0.856542 1.659264 0.981157 0.52 100.0066 -2.591594 5.853551 2004-06-08T23:51:27.276 -9999999 G2 073.D-0578(A) Bouchy -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5V 4.99455909436932e-06 5.29511133717559e-07 0 0 0
HD134987 228.3691115 -25.310035 2453202.5708416 18.000861 0.922601 5186.79963 1.019508 57.658617 0.3429 5185.680367 0.277112 57.67992 0.34313 5.914517 3.463968 -16.907442 1.029079 0.426573 0.000314 0.28582 0.00041 0.390761 0.000532 0 7.41739 51.315249 -0.020969 5.0 234.1 2453202.57083 -25.632408 -25.632198 0.665 -9999999 0.041429 -1.900685 0.856512 -1.160692 0.981125 0.52 449.9958 5.917885 3.218924 2004-07-16T01:34:03.728 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.46856146336922e-06 3.37299254107783e-07 0 0 0
HD134987 228.3691115 -25.310035 2453202.5762008 19.75951 0.91749 5188.490257 1.015835 59.415583 0.328904 5187.360922 0.263286 59.444562 0.329089 3.322267 3.212884 -15.683683 1.066681 0.426535 0.000303 0.28552 0.000393 0.389876 0.000509 0 7.417981 51.305913 -0.022008 5.0 244.3 2453202.57619 -25.645306 -25.645112 0.563 -9999999 0.04143 -1.902368 0.85651 -1.170765 0.981123 0.48 449.9951 3.324718 2.965521 2004-07-16T01:42:04.810 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 5.63364507085887e-06 3.45053625974239e-07 0 0 0
HD134987 228.3691115 -25.310035 2453203.5559417 20.43519 0.923466 5190.043967 1.022721 60.102694 0.345206 5188.962917 0.288688 60.166146 0.345881 -2.917516 4.047283 -31.011079 1.288916 0.425863 0.000357 0.284599 0.000455 0.389885 0.000591 0 7.422198 51.429843 -0.01995 5.0 211.4 2453203.55593 -25.838501 -25.838298 0.435 -9999999 0.041698 -1.890937 0.856517 -1.122748 0.98113 0.52 399.9778 -2.91185 3.834133 2004-07-17T01:13:09.663 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 7.36708296941136e-06 3.40091432053385e-07 0 0 0
HD134987 228.3691115 -25.310035 2453203.5608831 19.420909 0.920488 5188.272923 1.019809 59.08686 0.337165 5187.182587 0.278203 59.149331 0.337983 -1.614397 3.67543 -34.454879 1.623158 0.425482 0.000345 0.283762 0.000438 0.390301 0.000571 0 7.421188 51.448969 -0.018448 5.0 219.1 2453203.56088 -25.850634 -25.850454 0.396 -9999999 0.041699 -1.892489 0.856515 -1.132035 0.981128 0.51 399.9782 -1.60448 3.438982 2004-07-17T01:20:20.641 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 7.11335641345965e-06 3.55068958121538e-07 0 0 0
HD134987 228.3691115 -25.310035 2453204.5571515 19.773817 1.112299 5188.960098 1.162298 59.466729 0.709639 5187.906326 0.623154 59.500741 0.709739 2.89892 6.164058 -11.205829 1.689465 0.430253 0.000728 0.291721 0.000952 0.382635 0.001235 0 7.425073 51.304533 -0.021689 5.0 102.2 2453204.55714 -26.076426 -26.076234 0.085 -9999999 0.041971 -1.865529 0.856517 -1.095743 0.98113 0.6 399.9943 2.910323 6.071202 2004-07-18T01:14:29.642 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 8.04580060897246e-06 5.36058260504299e-07 0 0 0
HD134987 228.3691115 -25.310035 2453204.5620864 18.077827 1.00256 5186.820263 1.084017 57.769189 0.521066 5185.757218 0.460957 57.822852 0.521447 4.722719 4.536203 -22.064667 1.252627 0.429591 0.000562 0.291501 0.000723 0.3811 0.000938 0 7.422592 51.361378 -0.019423 5.0 134.0 2453204.56209 -26.088422 -26.088242 0.09 -9999999 0.041973 -1.867079 0.856515 -1.105018 0.981128 0.59 400.0 4.730156 4.371839 2004-07-18T01:21:40.053 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 5.97071439634771e-06 4.43993056443066e-07 0 0 0
HD134987 228.3691115 -25.310035 2453205.5039769 10.590029 0.933337 5179.32986 1.030693 50.366968 0.370754 5178.445733 0.315696 50.38912 0.371212 8.561272 3.748915 -28.053524 1.294231 0.4295 0.000365 0.29157 0.000473 0.381302 0.000613 0 7.421982 51.396507 -0.020702 5.0 203.5 2453205.50397 -26.170773 -26.170587 0.583 -9999999 0.04223 -1.781502 0.85654 -0.926357 0.981155 0.55 450.0004 8.561938 3.54386 2004-07-18T23:57:54.969 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.4697969107576e-06 3.67065301923031e-07 0 0 0
HD134987 228.3691115 -25.310035 2453205.509337 7.112859 0.923409 5175.964341 1.021479 46.888114 0.345004 5175.070141 0.284183 46.898092 0.34574 23.857166 3.746175 -35.690772 1.501088 0.425164 0.000335 0.29144 0.000431 0.380701 0.000559 0 7.421119 51.443234 -0.019648 5.0 223.3 2453205.50933 -26.184339 -26.184168 0.441 -9999999 0.042231 -1.783186 0.856537 -0.936431 0.981152 0.51 449.999 23.856956 3.695379 2004-07-19T00:05:56.124 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.56995437021405e-06 3.43439921642831e-07 0 0 0
HD134987 228.3691115 -25.310035 2453217.5515925 -5.228547 0.955261 5164.76227 1.044546 34.521106 0.422964 5162.826395 0.358408 34.54411 0.42325 8.858968 3.671154 -19.002508 1.285563 0.428169 0.000406 0.29198 0.000526 0.38363 0.000686 0 7.422572 51.323515 -0.020281 5.0 182.3 2453217.55159 -28.394262 -28.394193 0.046 -9999999 0.04552 -1.808788 0.856519 -1.981395 0.981132 0.49 300.0007 8.868836 3.710854 2004-07-31T01:09:44.247 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 7.10404377349146e-06 4.78098818008492e-07 0 0 0
HD134987 228.3691115 -25.310035 2453217.5554815 -4.592817 0.952057 5164.64643 1.042031 35.155614 0.415682 5162.703247 0.351014 35.198308 0.415972 4.747191 4.139959 -20.127396 1.248414 0.427234 0.000396 0.29098 0.000513 0.38295 0.000669 0 7.423489 51.335386 -0.02214 5.0 186.7 2453217.55548 -28.402643 -28.402551 0.107 -9999999 0.045521 -1.81001 0.856517 -1.988704 0.981131 0.51 299.9946 4.758251 4.186311 2004-07-31T01:15:14.291 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 7.00921250355845e-06 3.96701808512708e-07 0 0 0
HD134987 228.3691115 -25.310035 2453217.5593286 -5.021812 0.947046 5165.343369 1.03812 34.725411 0.404075 5163.392956 0.339232 34.750328 0.404312 7.782701 4.403101 -20.364616 1.20892 0.428322 0.000386 0.291028 0.000499 0.383248 0.000651 0 7.421946 51.339899 -0.021047 5.0 192.0 2453217.55932 -28.410827 -28.410727 0.27 -9999999 0.045522 -1.811218 0.856516 -1.995935 0.981129 0.51 300.0009 7.785468 4.44156 2004-07-31T01:20:46.706 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.91658237549823e-06 4.57732302227622e-07 0 0 0
HD134987 228.3691115 -25.310035 2453218.4949767 -4.105651 0.999536 5166.960366 1.075243 35.661786 0.515174 5165.131159 0.439855 35.593797 0.515399 7.66508 4.967736 -17.782399 1.16814 0.428495 0.000506 0.29088 0.000654 0.3811 0.00085 0 7.419812 51.319229 -0.019427 5.0 147.0 2453218.49435 -28.389755 -28.388186 0.057 -9999999 0.045778 -1.791004 0.856544 -1.874985 0.98116 0.68 299.9773 7.67117 4.989993 2004-07-31T23:47:23.347 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.83682012038297e-06 5.09646947324249e-07 0 0 0
HD134987 228.3691115 -25.310035 2453218.4981807 -2.958446 0.941541 5166.409254 1.034841 36.807984 0.390941 5164.574025 0.328976 36.795172 0.391198 4.83364 2.878453 -17.128083 1.245198 0.428154 0.000368 0.291226 0.000478 0.381801 0.000621 0 7.424558 51.317988 -0.020331 5.0 200.4 2453218.49818 -28.39745 -28.397364 0.149 -9999999 0.045778 -1.79201 0.856543 -1.881007 0.981158 0.5 299.983 4.840054 2.926726 2004-07-31T23:52:54.191 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.34948036502401e-06 4.30066166645786e-07 0 0 0
HD134987 228.3691115 -25.310035 2453218.502011 -2.79188 0.93487 5166.921691 1.02998 36.973347 0.374593 5165.079265 0.313356 37.007329 0.37494 3.343895 3.435973 -19.926518 1.227308 0.427151 0.000358 0.290651 0.000461 0.382833 0.000602 0 7.421278 51.332614 -0.021293 5.0 207.5 2453218.50201 -28.406615 -28.406533 0.11 -9999999 0.04578 -1.793214 0.856541 -1.888206 0.981156 0.5 299.978 3.349958 3.478165 2004-07-31T23:58:25.165 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 5.88581933288391e-06 3.81517970012135e-07 0 0 0
HD134987 228.3691115 -25.310035 2453511.7815457 -38.923624 0.882354 5129.565613 0.974218 0.735614 0.498254 5128.317503 0.4017 0.764579 0.498417 5.065162 5.05416 -2.676174 1.141214 0.431058 0.000461 0.290944 0.000599 0.385913 0.000781 0 7.422052 51.254463 -0.020306 5.0 159.5 2453511.78154 -3.718539 -3.718176 0.339 -9999999 0.125869 -1.899202 0.728211 -1.373979 0.887546 0.47 198.703 5.071767 5.056272 2005-05-21T06:35:36.791 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 7.47323302727183e-06 4.33078424911012e-07 0 0 0
HD134987 228.3691115 -25.310035 2453511.7842972 -35.301154 0.893402 5133.283072 0.981387 4.35722 0.517567 5132.02979 0.418786 4.446179 0.517754 6.894986 4.303264 -1.140081 1.32011 0.43073 0.000478 0.290085 0.000622 0.385979 0.000812 0 7.422101 51.240896 -0.021092 5.0 153.5 2453511.78429 -3.724789 -3.724414 0.053 -9999999 0.125869 -1.900067 0.728212 -1.379151 0.887547 0.51 198.7007 6.918913 4.31356 2005-05-21T06:39:26.574 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.16016045308261e-06 4.95473960050463e-07 0 0 0
HD134987 228.3691115 -25.310035 2453511.7868389 -39.007953 1.058694 5129.725053 1.077439 0.649623 0.768466 5128.466995 0.610848 0.680959 0.768837 19.26432 5.914077 -2.965773 1.92316 0.430221 0.000707 0.290661 0.000928 0.383898 0.001207 0 7.422577 51.238308 -0.018216 5.0 103.8 2453511.78683 -3.7305 -3.730123 -0.104 -9999999 0.12587 -1.900865 0.728212 -1.383928 0.887547 0.46 198.7006 19.282467 5.91365 2005-05-21T06:43:16.117 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 6.56870857602843e-06 7.63769543749592e-07 0 0 0
HD134987 228.3691115 -25.310035 2453511.7897153 -36.329194 1.111882 5131.112404 1.108423 3.327478 0.84023 5129.848941 0.663973 3.337279 0.840661 10.401985 6.086761 -0.200733 2.145339 0.429852 0.000766 0.289043 0.001009 0.384281 0.001314 0 7.427129 51.220277 -0.020868 5.0 95.6 2453511.78971 -3.736888 -3.73653 -0.006 -9999999 0.125871 -1.901769 0.728213 -1.389334 0.887548 0.55 198.7028 10.41466 6.091781 2005-05-21T06:47:06.760 -9999999 G2 072.C-0488(E) Mayor -9999999 HARPS_ech_obs_all HARPS_ech_obs_thosimult STAR_WAVE_G5 7.56593552023831e-06 7.93463367766072e-07 0 0 0
